ts,open,high,low,close,volume,turnover
1742432400000,0.9999,0.9999,0.9998,0.9998,53392.53,53384.392025
1742436000000,0.9998,1,0.9998,0.9999,136563.36,136549.587976
1742439600000,0.9999,1,0.9998,0.9998,863961.03,863886.89035
1742443200000,0.9998,1,0.9998,0.9999,146772.67,146759.377491
1742446800000,0.9999,0.9999,0.9998,0.9999,24308.21,24304.201798
1742450400000,0.9999,0.9999,0.9998,0.9999,39706.72,39701.150092
1742454000000,0.9999,1,0.9998,1,236253.67,236241.351068
1742457600000,1,1,0.9998,0.9999,153747.81,153738.399172
1742461200000,0.9999,1,0.9998,0.9999,253094.31,253070.720716
1742464800000,0.9999,1.0005,0.9999,1,1574630.53,1574739.590043
1742468400000,1,1.0003,0.9999,0.9999,1148727.78,1148819.618381
1742472000000,0.9999,1.0003,0.9998,0.9999,1697233.14,1697136.089407
1742475600000,0.9999,1,0.9998,1,420068.33,420033.994119
1742479200000,1,1.0001,0.9999,1,609028.3,609048.029808
1742482800000,1,1.0002,0.9999,1,381535.62,381544.525942
1742486400000,1,1,0.9999,1,283051.5,283030.229097
1742490000000,1,1.0003,1,1.0002,472862.53,472936.823397
1742493600000,1.0002,1.0002,1.0001,1.0001,15567.49,15570.278108
1742497200000,1.0001,1.0002,1.0001,1.0001,3513.66,3514.013476
1742500800000,1.0001,1.0003,1.0001,1.0001,114919.74,114940.249815
1742504400000,1.0001,1.0003,1.0001,1.0003,124997.53,125026.484336
1742508000000,1.0003,1.0004,1.0001,1.0002,287618.99,287705.312345
1742511600000,1.0002,1.0006,1.0001,1.0004,386152.52,386305.778037
1742515200000,1.0004,1.0004,0.9999,1.0002,1420650.78,1420656.056768
1742518800000,1.0002,1.0003,1.0002,1.0003,38812.06,38820.826101
1742522400000,1.0003,1.0003,1.0002,1.0002,23684.33,23689.420021
1742526000000,1.0002,1.0004,1.0002,1.0003,606479.4,606658.277647
1742529600000,1.0003,1.0004,1.0002,1.0002,945042.17,945275.924493
1742533200000,1.0002,1.0003,1.0002,1.0002,557100.52,557215.428228
1742536800000,1.0002,1.0004,1.0002,1.0004,779005.46,779161.936967
1742540400000,1.0004,1.0004,1.0002,1.0002,245668.96,245724.043704
1742544000000,1.0002,1.0003,1.0002,1.0002,687788,687925.586897
1742547600000,1.0002,1.0003,1.0001,1.0002,1159256.98,1159487.187898
1742551200000,1.0002,1.0003,1.0001,1.0002,204061.67,204097.99267
1742554800000,1.0002,1.0002,1,1,386645.21,386670.849124
1742558400000,1,1.0002,0.9999,1,309464.96,309462.137088
1742562000000,1,1.0002,1,1.0001,162279.53,162291.747801
1742565600000,1.0001,1.0002,1,1,33915.02,33918.555136
1742569200000,1,1.0002,0.9998,1.0002,3685366.69,3684989.393305
1742572800000,1.0002,1.0002,0.9999,0.9999,1381564.87,1381613.623833
1742576400000,0.9999,1.0002,0.9999,1.0002,1138637.52,1138630.702121
1742580000000,1.0002,1.0002,0.9992,0.9994,1315534.83,1314824.593223
1742583600000,0.9994,0.9996,0.9991,0.9995,1241760.47,1240981.122443
1742587200000,0.9995,0.9996,0.9992,0.9996,1525772.09,1524937.31641
1742590800000,0.9996,0.9996,0.9992,0.9993,3292477.43,3290197.272672
1742594400000,0.9993,0.9996,0.9993,0.9994,108780.17,108717.370609
1742598000000,0.9994,0.9996,0.9994,0.9995,38754.54,38735.899101
1742601600000,0.9995,0.9996,0.9995,0.9995,18083.85,18076.208956
1742605200000,0.9995,0.9996,0.9995,0.9995,58317.64,58290.435022
