ts,open,high,low,close,volume,turnover
1764078600000,0.9993,0.9993,0.9993,0.9993,0,0
1764078900000,0.9993,0.9993,0.9993,0.9993,0,0
1764079200000,0.9993,0.9993,0.9993,0.9993,243.49,243.319557
1764079500000,0.9993,0.9993,0.9993,0.9993,13.01,13.000893
1764079800000,0.9993,0.9993,0.9993,0.9993,1012.5,1011.79125
1764080100000,0.9993,0.9993,0.9993,0.9993,214.29,214.139997
1764080400000,0.9993,0.9993,0.9993,0.9993,0,0
1764080700000,0.9993,0.9993,0.9993,0.9993,0,0
1764081000000,0.9993,0.9993,0.9993,0.9993,11.16,11.152188
1764081300000,0.9993,0.9993,0.9993,0.9993,0,0
1764081600000,0.9993,0.9993,0.9993,0.9993,0,0
1764081900000,0.9993,0.9993,0.9993,0.9993,11.61,11.601873
1764082200000,0.9993,0.9993,0.9993,0.9993,368.77,368.511861
1764082500000,0.9993,0.9993,0.9993,0.9993,0,0
1764082800000,0.9993,0.9993,0.9993,0.9993,10.68,10.672524
1764083100000,0.9993,0.9993,0.9993,0.9993,0,0
1764083400000,0.9993,0.9993,0.9993,0.9993,0,0
1764083700000,0.9993,0.9993,0.9993,0.9993,0,0
1764084000000,0.9993,0.9993,0.9993,0.9993,0,0
1764084300000,0.9993,0.9993,0.9993,0.9993,0,0
1764084600000,0.9993,0.9993,0.9993,0.9993,274.45,274.257885
1764084900000,0.9993,0.9993,0.9993,0.9993,0,0
1764085200000,0.9993,0.9993,0.9993,0.9993,152.6,152.49318
1764085500000,0.9993,0.9993,0.9993,0.9993,12.98,12.970914
1764085800000,0.9993,0.9993,0.9993,0.9993,0,0
1764086100000,0.9993,0.9993,0.9993,0.9993,0,0
1764086400000,0.9993,0.9993,0.9993,0.9993,0,0
1764086700000,0.9993,0.9993,0.9993,0.9993,12.46,12.451278
1764087000000,0.9993,0.9993,0.9993,0.9993,0,0
1764087300000,0.9993,0.9993,0.9993,0.9993,0,0
1764087600000,0.9993,0.9993,0.9993,0.9993,13.17,13.160781
1764087900000,0.9993,0.9993,0.9993,0.9993,0,0
1764088200000,0.9993,0.9994,0.9993,0.9994,29131.18,29113.701292
