ts,open,high,low,close,volume,turnover
1742878800000,1,1,0.9998,0.9998,2332487.48,2332347.283207
1742882400000,0.9998,0.9999,0.9998,0.9999,1597227.94,1597025.57455
1742886000000,0.9999,1,0.9998,0.9999,5684179.45,5683799.319966
1742889600000,0.9999,1,0.9999,0.9999,3949697.44,3949529.432269
1742893200000,0.9999,1,0.9998,0.9999,3235879.07,3235448.668198
1742896800000,0.9999,0.9999,0.9998,0.9999,6700685.58,6699431.800007
1742900400000,0.9999,0.9999,0.9998,0.9999,3850075.25,3849390.600748
1742904000000,0.9999,0.9999,0.9997,0.9999,3506615.95,3505960.589757
1742907600000,0.9999,0.9999,0.9998,0.9999,7834670.39,7833749.134125
1742911200000,0.9999,0.9999,0.9998,0.9999,8263045.86,8261616.659723
1742914800000,0.9999,0.9999,0.9998,0.9998,1512154.86,1511921.728184
1742918400000,0.9998,0.9999,0.9998,0.9999,3007850.08,3007495.418982
1742922000000,0.9999,0.9999,0.9998,0.9999,4245728.19,4245064.673725
1742925600000,0.9999,0.9999,0.9998,0.9998,1866408.53,1866109.972583
1742929200000,0.9998,0.9999,0.9998,0.9999,3624286.58,3623826.485769
1742932800000,0.9999,0.9999,0.9997,0.9997,5095811.25,5094907.875589
1742936400000,0.9997,0.9999,0.9997,0.9999,4775816.35,4774880.199377
1742940000000,0.9999,0.9999,0.9997,0.9998,5472871.31,5471873.744175
1742943600000,0.9998,0.9999,0.9998,0.9999,1392816.17,1392655.03713
1742947200000,0.9999,0.9999,0.9998,0.9998,2172269.93,2172005.786179
1742950800000,0.9998,0.9999,0.9998,0.9999,681612.67,681505.403074
1742954400000,0.9999,0.9999,0.9998,0.9998,708488.18,708390.205275
1742958000000,0.9998,0.9999,0.9998,0.9998,842026.65,841892.172617
1742961600000,0.9998,0.9999,0.9998,0.9999,1652757.04,1652491.576076
1742965200000,0.9999,0.9999,0.9998,0.9999,3968506.88,3967950.086934
1742968800000,0.9999,0.9999,0.9998,0.9998,1137569.5,1137382.011116
1742972400000,0.9998,0.9999,0.9998,0.9999,2759887.8,2759376.860372
1742976000000,0.9999,0.9999,0.9998,0.9999,4775002.8,4774182.025872
1742979600000,0.9999,0.9999,0.9997,0.9999,2667332.03,2666883.155408
1742983200000,0.9999,0.9999,0.9998,0.9999,3525866.32,3525314.358078
1742986800000,0.9999,0.9999,0.9996,0.9997,11727635.66,11724430.424485
1742990400000,0.9997,0.9998,0.9997,0.9997,6457389.7,6455888.039776
1742994000000,0.9997,0.9999,0.9997,0.9997,5434955.12,5433787.622399
1742997600000,0.9997,0.9999,0.9996,0.9999,13533817.82,13530612.959644
1743001200000,0.9999,0.9999,0.9997,0.9999,7022146.18,7020735.137799
1743004800000,0.9999,0.9999,0.9998,0.9998,7689007.03,7688123.296135
1743008400000,0.9998,0.9999,0.9998,0.9999,3148806.45,3148429.781518
1743012000000,0.9999,0.9999,0.9998,0.9998,2073794.65,2073528.583422
1743015600000,0.9998,1,0.9998,0.9999,3750142.98,3749747.939947
1743019200000,0.9999,1,0.9999,1,2994002.43,2993784.536087
1743022800000,1,1,0.9998,0.9999,6051700.69,6051125.02097
1743026400000,0.9999,0.9999,0.9998,0.9999,827210.4,827084.927761
1743030000000,0.9999,0.9999,0.9998,0.9999,706436.18,706322.958359
1743033600000,0.9999,0.9999,0.9998,0.9999,2029596.53,2029229.494448
1743037200000,0.9999,1,0.9998,0.9999,8168504.95,8167840.989366
1743040800000,0.9999,1,0.9999,1,2245428.49,2245376.443097
1743044400000,1,1,0.9998,0.9998,3926766.25,3926306.969197
1743048000000,0.9998,1,0.9998,0.9999,5263119.69,5262570.783695
1743051600000,0.9999,1,0.9998,0.9999,5219205.85,5218665.523512
1743055200000,0.9999,0.9999,0.9998,0.9999,1452298.14,1452125.081726
1743058800000,0.9999,1,0.9998,0.9999,4335324.79,4334847.877332
1743062400000,0.9999,1,0.9998,0.9998,8044419.81,8043329.172627
1743066000000,0.9998,0.9999,0.9998,0.9998,5039442.6,5038644.980329
1743069600000,0.9998,0.9999,0.9998,0.9999,3414163.72,3413660.196065
1743073200000,0.9999,0.9999,0.9995,0.9997,19761109.57,19757127.31084
1743076800000,0.9997,0.9999,0.9997,0.9997,24133090.74,24126626.313875
1743080400000,0.9997,1.0003,0.9997,1.0002,34757889.68,34758642.337073
1743084000000,1.0002,1.0003,1.0001,1.0001,16863637.02,16866750.570675
1743087600000,1.0001,1.0002,1,1.0001,14425096.78,14426635.110497
1743091200000,1.0001,1.0003,1.0001,1.0002,6654873.7,6655993.009993
1743094800000,1.0002,1.0002,1.0001,1.0002,4326873.3,4327582.89011
1743098400000,1.0002,1.0003,1.0001,1.0001,6412097.71,6413149.425932
1743102000000,1.0001,1.0002,1.0001,1.0002,3523196.41,3523709.584804
1743105600000,1.0002,1.0002,1.0001,1.0001,3696464.23,3697117.52706
1743109200000,1.0001,1.0002,1.0001,1.0001,2025837.72,2026172.372523
1743112800000,1.0001,1.0003,1.0001,1.0002,1560268.69,1560578.779337
1743116400000,1.0002,1.0003,1.0002,1.0002,781825.6,782016.701046
1743120000000,1.0002,1.0003,1.0001,1.0002,7847058.05,7848621.116431
1743123600000,1.0002,1.0003,1.0001,1.0002,1451963.41,1452301.823403
1743127200000,1.0002,1.0003,1.0002,1.0002,567288.61,567428.262994
1743130800000,1.0002,1.0003,1.0002,1.0003,986944.8,987176.512648
1743134400000,1.0003,1.0003,1.0001,1.0002,2308468.41,2308984.636773
1743138000000,1.0002,1.0003,1.0001,1.0001,3857738.19,3858432.247156
1743141600000,1.0001,1.0003,1.0001,1.0002,4701367.66,4702298.99675
